image_id,source,original_dataset,image_path
runway_fashion_runway_images_refined_8945_jpg.rf.97512c08f33155520c1c302e23c0f0d8,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8945_jpg.rf.97512c08f33155520c1c302e23c0f0d8.jpg
runway_fashion_runway_images_refined_87074_jpg.rf.334a3ac807e5f5a3d5aa3b0061d152d0,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87074_jpg.rf.334a3ac807e5f5a3d5aa3b0061d152d0.jpg
runway_fashion_runway_images_refined_22262_jpg.rf.816b58ad12176551513b49851a1cab46,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22262_jpg.rf.816b58ad12176551513b49851a1cab46.jpg
runway_fashion_runway_images_refined_16038_jpg.rf.330e3c2d22bf252bc87b0bb3df0ffedb,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16038_jpg.rf.330e3c2d22bf252bc87b0bb3df0ffedb.jpg
runway_fashion_runway_images_refined_22319_jpg.rf.2d3b1216fee32d6e6455579795fce2a3,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22319_jpg.rf.2d3b1216fee32d6e6455579795fce2a3.jpg
runway_fashion_runway_images_refined_86732_jpg.rf.da18a4342c89728f3607667c40ff03db,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86732_jpg.rf.da18a4342c89728f3607667c40ff03db.jpg
runway_fashion_runway_images_refined_15515_jpg.rf.518114b0a3bfc5b03962558ea10ac737,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15515_jpg.rf.518114b0a3bfc5b03962558ea10ac737.jpg
runway_fashion_runway_images_refined_87469_jpg.rf.f6dd82e64dcd68f598d6f073caebcc42,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87469_jpg.rf.f6dd82e64dcd68f598d6f073caebcc42.jpg
runway_fashion_runway_images_refined_87508_jpg.rf.0f95b28dd97b8e92ef7c8a9d5f84a4dd,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87508_jpg.rf.0f95b28dd97b8e92ef7c8a9d5f84a4dd.jpg
runway_fashion_runway_images_refined_86530_jpg.rf.d533202e680a1a650d7ab778962fa37d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86530_jpg.rf.d533202e680a1a650d7ab778962fa37d.jpg
runway_fashion_runway_images_refined_15940_jpg.rf.8156f25ba26d971b2fee18916e0ecbd9,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15940_jpg.rf.8156f25ba26d971b2fee18916e0ecbd9.jpg
runway_fashion_runway_images_refined_9031_jpg.rf.6ba0dc80d43d2ef09484a3e79763a106,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/9031_jpg.rf.6ba0dc80d43d2ef09484a3e79763a106.jpg
runway_fashion_runway_images_refined_22247_jpg.rf.61012ec3206456efa70c5aa884a2a79a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22247_jpg.rf.61012ec3206456efa70c5aa884a2a79a.jpg
runway_fashion_runway_images_refined_22226_jpg.rf.b08d619ec59fade18d98560b434f2fe6,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22226_jpg.rf.b08d619ec59fade18d98560b434f2fe6.jpg
runway_fashion_runway_images_refined_87080_jpg.rf.c54eebe6473a1860a90d010baea32168,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87080_jpg.rf.c54eebe6473a1860a90d010baea32168.jpg
runway_fashion_runway_images_refined_8004_jpg.rf.f5013792b6b78d113b6bd55d0f4d4ab0,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8004_jpg.rf.f5013792b6b78d113b6bd55d0f4d4ab0.jpg
runway_fashion_runway_images_refined_87472_jpg.rf.d5372cd5281c85396fa2258604f91300,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87472_jpg.rf.d5372cd5281c85396fa2258604f91300.jpg
runway_fashion_runway_images_refined_8004_jpg.rf.de90c79332bcb11417ee938209110cfe,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8004_jpg.rf.de90c79332bcb11417ee938209110cfe.jpg
runway_fashion_runway_images_refined_15854_jpg.rf.c214e78c44f88a34906f04c1238ee780,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15854_jpg.rf.c214e78c44f88a34906f04c1238ee780.jpg
runway_fashion_runway_images_refined_87360_jpg.rf.4100586c867a9e39f044a638f5cfc749,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87360_jpg.rf.4100586c867a9e39f044a638f5cfc749.jpg
runway_fashion_runway_images_refined_87546_jpg.rf.55711b9858d6808a91505311bde0d440,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87546_jpg.rf.55711b9858d6808a91505311bde0d440.jpg
runway_fashion_runway_images_refined_86963_jpg.rf.089d74bac5097f738c090abbc9009927,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86963_jpg.rf.089d74bac5097f738c090abbc9009927.jpg
runway_fashion_runway_images_refined_87488_jpg.rf.278b7a134aefa4b78cdbe167e9cec250,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87488_jpg.rf.278b7a134aefa4b78cdbe167e9cec250.jpg
runway_fashion_runway_images_refined_22171_jpg.rf.73af841ab3d02d33160d9b8be31cfd63,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22171_jpg.rf.73af841ab3d02d33160d9b8be31cfd63.jpg
runway_fashion_runway_images_refined_22269_jpg.rf.9dec379636fcea2de7ba00edb98102d9,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22269_jpg.rf.9dec379636fcea2de7ba00edb98102d9.jpg
runway_fashion_runway_images_refined_16268_jpg.rf.21b389c22b1f1ee43f5798a9aa320111,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16268_jpg.rf.21b389c22b1f1ee43f5798a9aa320111.jpg
runway_fashion_runway_images_refined_86750_jpg.rf.0bb14115a55e1efcd25993486392c659,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86750_jpg.rf.0bb14115a55e1efcd25993486392c659.jpg
runway_fashion_runway_images_refined_87470_jpg.rf.1f969403a5c9e95e30d613bf9bfcca06,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87470_jpg.rf.1f969403a5c9e95e30d613bf9bfcca06.jpg
runway_fashion_runway_images_refined_22122_jpg.rf.9e312d02adc05d877ba3c561cb369466,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22122_jpg.rf.9e312d02adc05d877ba3c561cb369466.jpg
runway_fashion_runway_images_refined_22275_jpg.rf.04092802423777e1bfa826d5c372c38e,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22275_jpg.rf.04092802423777e1bfa826d5c372c38e.jpg
runway_fashion_runway_images_refined_86678_jpg.rf.492a18270fe75d2d5d342284a56c7062,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86678_jpg.rf.492a18270fe75d2d5d342284a56c7062.jpg
runway_fashion_runway_images_refined_22185_jpg.rf.5a878e19205657cd632c956574bf7c2c,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22185_jpg.rf.5a878e19205657cd632c956574bf7c2c.jpg
runway_fashion_runway_images_refined_86750_jpg.rf.97c403886c2044d5b86948c91857b3f7,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86750_jpg.rf.97c403886c2044d5b86948c91857b3f7.jpg
runway_fashion_runway_images_refined_86994_jpg.rf.10a1da940a0ccb839c2f6f9806a341d5,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86994_jpg.rf.10a1da940a0ccb839c2f6f9806a341d5.jpg
runway_fashion_runway_images_refined_16139_jpg.rf.5faa2e40af1d54da03e4b9d5c43ec32d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16139_jpg.rf.5faa2e40af1d54da03e4b9d5c43ec32d.jpg
runway_fashion_runway_images_refined_86784_jpg.rf.f203a39df127938dffe7a0d5f7bd238d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86784_jpg.rf.f203a39df127938dffe7a0d5f7bd238d.jpg
runway_fashion_runway_images_refined_87112_jpg.rf.73d5a559afa80f82e2f88250e5c1dabf,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87112_jpg.rf.73d5a559afa80f82e2f88250e5c1dabf.jpg
runway_fashion_runway_images_refined_86735_jpg.rf.d5ffff282fdaa2d7dac645735dade33e,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86735_jpg.rf.d5ffff282fdaa2d7dac645735dade33e.jpg
runway_fashion_runway_images_refined_87435_jpg.rf.d2120c92fd0fb394579c6a1be97fdf06,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87435_jpg.rf.d2120c92fd0fb394579c6a1be97fdf06.jpg
runway_fashion_runway_images_refined_22224_jpg.rf.4eca4c0dad76d456c4570b29781207b0,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22224_jpg.rf.4eca4c0dad76d456c4570b29781207b0.jpg
runway_fashion_runway_images_refined_15839_jpg.rf.e6f7c75a2d671430f75ed544b8fca976,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15839_jpg.rf.e6f7c75a2d671430f75ed544b8fca976.jpg
runway_fashion_runway_images_refined_87360_jpg.rf.0858ace5120b15faa781cd2251491f52,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87360_jpg.rf.0858ace5120b15faa781cd2251491f52.jpg
runway_fashion_runway_images_refined_87355_jpg.rf.c3bc518b8e7c1a1eee9b3a67981c2a2a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87355_jpg.rf.c3bc518b8e7c1a1eee9b3a67981c2a2a.jpg
runway_fashion_runway_images_refined_8423_jpg.rf.a051207fb55020fbbfb80d9d28d2be1f,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8423_jpg.rf.a051207fb55020fbbfb80d9d28d2be1f.jpg
runway_fashion_runway_images_refined_87459_jpg.rf.35485384e0c6bfefa93eb99e54e8fc09,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87459_jpg.rf.35485384e0c6bfefa93eb99e54e8fc09.jpg
runway_fashion_runway_images_refined_87085_jpg.rf.d4222f8db87d316a781202fd8f4ddb88,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87085_jpg.rf.d4222f8db87d316a781202fd8f4ddb88.jpg
runway_fashion_runway_images_refined_87353_jpg.rf.5dd8b8f4177ddef99490a450e40d4e19,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87353_jpg.rf.5dd8b8f4177ddef99490a450e40d4e19.jpg
runway_fashion_runway_images_refined_86849_jpg.rf.9cbfd5c9f083511099299bf5726de250,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86849_jpg.rf.9cbfd5c9f083511099299bf5726de250.jpg
runway_fashion_runway_images_refined_87478_jpg.rf.bf5f409bc0b5eac0f76bca956cdd8bad,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87478_jpg.rf.bf5f409bc0b5eac0f76bca956cdd8bad.jpg
runway_fashion_runway_images_refined_87469_jpg.rf.583912ed28c3e1aa15a61fedad406a72,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87469_jpg.rf.583912ed28c3e1aa15a61fedad406a72.jpg
runway_fashion_runway_images_refined_22090_jpg.rf.0e26a149c77eff9e3080fa47dadb84a7,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22090_jpg.rf.0e26a149c77eff9e3080fa47dadb84a7.jpg
runway_fashion_runway_images_refined_86980_jpg.rf.d2c6b667d2d7e5128ea880b39edccc3a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86980_jpg.rf.d2c6b667d2d7e5128ea880b39edccc3a.jpg
runway_fashion_runway_images_refined_22158_jpg.rf.d9bb9370b90c8cb14cf5f513e3f4b75a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22158_jpg.rf.d9bb9370b90c8cb14cf5f513e3f4b75a.jpg
runway_fashion_runway_images_refined_86852_jpg.rf.9cf219cbfcc58031680b54fa425fb44a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86852_jpg.rf.9cf219cbfcc58031680b54fa425fb44a.jpg
runway_fashion_runway_images_refined_86446_jpg.rf.f572f5e569669c08d33b1d02334d62b2,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86446_jpg.rf.f572f5e569669c08d33b1d02334d62b2.jpg
runway_fashion_runway_images_refined_86627_jpg.rf.727d07e04eedec1fd66ee280c06d4c35,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86627_jpg.rf.727d07e04eedec1fd66ee280c06d4c35.jpg
runway_fashion_runway_images_refined_87130_jpg.rf.af0dc2a3df77d35250e896c2de511a9d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87130_jpg.rf.af0dc2a3df77d35250e896c2de511a9d.jpg
runway_fashion_runway_images_refined_22140_jpg.rf.49ee8abf6fa17aed66cd16a47bfff0ed,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22140_jpg.rf.49ee8abf6fa17aed66cd16a47bfff0ed.jpg
runway_fashion_runway_images_refined_16254_jpg.rf.05374efefbb31a6f8dc80a18d23c3480,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16254_jpg.rf.05374efefbb31a6f8dc80a18d23c3480.jpg
runway_fashion_runway_images_refined_86673_jpg.rf.1f4ef166c1b5ee7e8ed446de6cff7e53,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86673_jpg.rf.1f4ef166c1b5ee7e8ed446de6cff7e53.jpg
runway_fashion_runway_images_refined_86458_jpg.rf.0a5c6ddf5087dc9d254fa96b68226f0c,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86458_jpg.rf.0a5c6ddf5087dc9d254fa96b68226f0c.jpg
runway_fashion_runway_images_refined_16196_jpg.rf.2514872373a17007b61f4beebccf4b13,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16196_jpg.rf.2514872373a17007b61f4beebccf4b13.jpg
runway_fashion_runway_images_refined_87433_jpg.rf.588c293f992bc912f8d6fd05c093ef10,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87433_jpg.rf.588c293f992bc912f8d6fd05c093ef10.jpg
runway_fashion_runway_images_refined_86572_jpg.rf.0a14a1b237be075e93a8253e2c601e9d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86572_jpg.rf.0a14a1b237be075e93a8253e2c601e9d.jpg
runway_fashion_runway_images_refined_8010_jpg.rf.29fa4268c3a3bc4a97805a67208f5a44,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8010_jpg.rf.29fa4268c3a3bc4a97805a67208f5a44.jpg
runway_fashion_runway_images_refined_86738_jpg.rf.f33f3301ac34a3d0ea4d8b9e5e477753,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86738_jpg.rf.f33f3301ac34a3d0ea4d8b9e5e477753.jpg
runway_fashion_runway_images_refined_22184_jpg.rf.36062501d4bad025806261ef95a3f385,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22184_jpg.rf.36062501d4bad025806261ef95a3f385.jpg
runway_fashion_runway_images_refined_86674_jpg.rf.2ef2592336eb690ab475e7424fd7a14d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86674_jpg.rf.2ef2592336eb690ab475e7424fd7a14d.jpg
runway_fashion_runway_images_refined_22084_jpg.rf.7933630460a5513e30402dfaeedc9779,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22084_jpg.rf.7933630460a5513e30402dfaeedc9779.jpg
runway_fashion_runway_images_refined_86893_jpg.rf.f7a6e02b3c166381b74e5f8c4235f026,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86893_jpg.rf.f7a6e02b3c166381b74e5f8c4235f026.jpg
runway_fashion_runway_images_refined_22099_jpg.rf.ed1e44eaaceaa1fd02d3d0693b455df7,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22099_jpg.rf.ed1e44eaaceaa1fd02d3d0693b455df7.jpg
runway_fashion_runway_images_refined_15519_jpg.rf.ef182967cfdbb7e1334fa3df5d38cb5c,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15519_jpg.rf.ef182967cfdbb7e1334fa3df5d38cb5c.jpg
runway_fashion_runway_images_refined_87152_jpg.rf.696fb67e5a5bcb408d17a9ffc0275c05,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87152_jpg.rf.696fb67e5a5bcb408d17a9ffc0275c05.jpg
runway_fashion_runway_images_refined_22317_jpg.rf.6404601f5e9cad5b828c5cf92a81fc35,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22317_jpg.rf.6404601f5e9cad5b828c5cf92a81fc35.jpg
runway_fashion_runway_images_refined_22297_jpg.rf.3d360601d0b85923341de7e7f3d87ec4,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22297_jpg.rf.3d360601d0b85923341de7e7f3d87ec4.jpg
runway_fashion_runway_images_refined_22281_jpg.rf.13b642df09e135ea2f3901461d1d0d3b,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22281_jpg.rf.13b642df09e135ea2f3901461d1d0d3b.jpg
runway_fashion_runway_images_refined_87536_jpg.rf.4f8fd46c6a70f439101c380b6c811fe4,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87536_jpg.rf.4f8fd46c6a70f439101c380b6c811fe4.jpg
runway_fashion_runway_images_refined_22204_jpg.rf.04bcc2b056ee5f1977d47b5a61013fc7,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22204_jpg.rf.04bcc2b056ee5f1977d47b5a61013fc7.jpg
runway_fashion_runway_images_refined_677_jpg.rf.033fa2dbe88e69358b143a817005aa31,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/677_jpg.rf.033fa2dbe88e69358b143a817005aa31.jpg
runway_fashion_runway_images_refined_22128_jpg.rf.02357f46c4854d61dab92c25beb4146f,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22128_jpg.rf.02357f46c4854d61dab92c25beb4146f.jpg
runway_fashion_runway_images_refined_22297_jpg.rf.283b0383ae2b5006e6e33ccecda5a0ae,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22297_jpg.rf.283b0383ae2b5006e6e33ccecda5a0ae.jpg
runway_fashion_runway_images_refined_86873_jpg.rf.d5d531a2e949d1da80589aa37c52df1a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86873_jpg.rf.d5d531a2e949d1da80589aa37c52df1a.jpg
runway_fashion_runway_images_refined_87499_jpg.rf.a7e3244d7f0793ac09cc91669af8fa8f,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87499_jpg.rf.a7e3244d7f0793ac09cc91669af8fa8f.jpg
runway_fashion_runway_images_refined_86544_jpg.rf.0720fb82fc9480f5895a90709d861275,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86544_jpg.rf.0720fb82fc9480f5895a90709d861275.jpg
runway_fashion_runway_images_refined_86553_jpg.rf.d1e22084dbf89cb00cc79cf02f57c77a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86553_jpg.rf.d1e22084dbf89cb00cc79cf02f57c77a.jpg
runway_fashion_runway_images_refined_8970_jpg.rf.ab55321eba2d4f173fab221003b32f50,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8970_jpg.rf.ab55321eba2d4f173fab221003b32f50.jpg
runway_fashion_runway_images_refined_15867_jpg.rf.8e46888e1a792ddba6edffb7a85f4617,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15867_jpg.rf.8e46888e1a792ddba6edffb7a85f4617.jpg
runway_fashion_runway_images_refined_22108_jpg.rf.4125562520c516006797ddaed1e83d38,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22108_jpg.rf.4125562520c516006797ddaed1e83d38.jpg
runway_fashion_runway_images_refined_87345_jpg.rf.23e895276b9c7d3182556d9ec264ee12,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87345_jpg.rf.23e895276b9c7d3182556d9ec264ee12.jpg
runway_fashion_runway_images_refined_22306_jpg.rf.da57b727ced4828427a974ea5dedacc5,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22306_jpg.rf.da57b727ced4828427a974ea5dedacc5.jpg
runway_fashion_runway_images_refined_86636_jpg.rf.e679a9d662c9499f82c2038b22695952,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86636_jpg.rf.e679a9d662c9499f82c2038b22695952.jpg
runway_fashion_runway_images_refined_22158_jpg.rf.9ed15fc071b36a56c6fd0eb5f547afcd,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22158_jpg.rf.9ed15fc071b36a56c6fd0eb5f547afcd.jpg
runway_fashion_runway_images_refined_22081_jpg.rf.d7670e9a44e45ce5c6bb13de1054ba80,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22081_jpg.rf.d7670e9a44e45ce5c6bb13de1054ba80.jpg
runway_fashion_runway_images_refined_16156_jpg.rf.6fbbe8f36595cad5f6693cd6e8760e45,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16156_jpg.rf.6fbbe8f36595cad5f6693cd6e8760e45.jpg
runway_fashion_runway_images_refined_86753_jpg.rf.37a7fa54626c1b979652ad4dd0ba173b,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86753_jpg.rf.37a7fa54626c1b979652ad4dd0ba173b.jpg
runway_fashion_runway_images_refined_86849_jpg.rf.7dcda32cc14a64f0ac1b9986af5a94b2,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86849_jpg.rf.7dcda32cc14a64f0ac1b9986af5a94b2.jpg
runway_fashion_runway_images_refined_16051_jpg.rf.bd1a5a24ae4c6d1473dedc0b0c1b62ea,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/16051_jpg.rf.bd1a5a24ae4c6d1473dedc0b0c1b62ea.jpg
runway_fashion_runway_images_refined_8040_jpg.rf.9fa8b1426cf5068c1992180ad481b8a5,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8040_jpg.rf.9fa8b1426cf5068c1992180ad481b8a5.jpg
runway_fashion_runway_images_refined_87435_jpg.rf.2ec83305660a4896af3af6841f5d1fd4,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/87435_jpg.rf.2ec83305660a4896af3af6841f5d1fd4.jpg
runway_fashion_runway_images_refined_22121_jpg.rf.1af09fcb71228c75323780eba53bac01,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22121_jpg.rf.1af09fcb71228c75323780eba53bac01.jpg
runway_fashion_runway_images_refined_1738_jpg.rf.cc80da4acb914719d14559319f384ebc,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/1738_jpg.rf.cc80da4acb914719d14559319f384ebc.jpg
runway_fashion_runway_images_refined_22322_jpg.rf.718357d35edb575d36ad808184f282f6,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22322_jpg.rf.718357d35edb575d36ad808184f282f6.jpg
runway_fashion_runway_images_refined_22122_jpg.rf.a3596e004e2b5852655b2aa918c8329c,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22122_jpg.rf.a3596e004e2b5852655b2aa918c8329c.jpg
runway_fashion_runway_images_refined_86449_jpg.rf.791d056730b261d6d8b7564b4e7f9168,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86449_jpg.rf.791d056730b261d6d8b7564b4e7f9168.jpg
runway_fashion_runway_images_refined_15314_jpg.rf.798489616656f2b148a1c10609fd8506,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15314_jpg.rf.798489616656f2b148a1c10609fd8506.jpg
runway_fashion_runway_images_refined_8986_jpg.rf.8fe2d4dce4d4ff738589dfc57ad62b3d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8986_jpg.rf.8fe2d4dce4d4ff738589dfc57ad62b3d.jpg
runway_fashion_runway_images_refined_86839_jpg.rf.5433a00002b402b4a9d5528ae3b1fc76,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86839_jpg.rf.5433a00002b402b4a9d5528ae3b1fc76.jpg
runway_fashion_runway_images_refined_86985_jpg.rf.130a19022066a1d3da687626d2d45257,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86985_jpg.rf.130a19022066a1d3da687626d2d45257.jpg
runway_fashion_runway_images_refined_9021_jpg.rf.0399d31eb18c4411ee1dbb344f8a0359,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/9021_jpg.rf.0399d31eb18c4411ee1dbb344f8a0359.jpg
runway_fashion_runway_images_refined_22285_jpg.rf.48ac0b5a03088577a8093a332209bf0c,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22285_jpg.rf.48ac0b5a03088577a8093a332209bf0c.jpg
runway_fashion_runway_images_refined_15314_jpg.rf.b26b145f23a1bebfd9b819ae13c5b527,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15314_jpg.rf.b26b145f23a1bebfd9b819ae13c5b527.jpg
runway_fashion_runway_images_refined_8984_jpg.rf.8e17d48f5a183e5b623be12a21cfcb41,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/8984_jpg.rf.8e17d48f5a183e5b623be12a21cfcb41.jpg
runway_fashion_runway_images_refined_22298_jpg.rf.1e1d2a7b4d676e517662c8d758a7d117,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22298_jpg.rf.1e1d2a7b4d676e517662c8d758a7d117.jpg
runway_fashion_runway_images_refined_22298_jpg.rf.976813ee6a11ac12bfc3ac4750de412d,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22298_jpg.rf.976813ee6a11ac12bfc3ac4750de412d.jpg
runway_fashion_runway_images_refined_86550_jpg.rf.47dadaebdc5f1ecf78d52bd28647ffd6,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86550_jpg.rf.47dadaebdc5f1ecf78d52bd28647ffd6.jpg
runway_fashion_runway_images_refined_15839_jpg.rf.91ca2b22df002e0bc04b04b7f8fd86cc,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/15839_jpg.rf.91ca2b22df002e0bc04b04b7f8fd86cc.jpg
runway_fashion_runway_images_refined_22306_jpg.rf.a8d4dcbf7c8a99d2ec205caa84c78e8a,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22306_jpg.rf.a8d4dcbf7c8a99d2ec205caa84c78e8a.jpg
runway_fashion_runway_images_refined_22285_jpg.rf.a2f99cac0eb829d9bdf42ef8f3177a70,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/22285_jpg.rf.a2f99cac0eb829d9bdf42ef8f3177a70.jpg
runway_fashion_runway_images_refined_86852_jpg.rf.c47891a38a80a30a187a4c07278bf432,runway,fashion_runway_images_refined,data/runway/fashion_runway_images_refined/train/86852_jpg.rf.c47891a38a80a30a187a4c07278bf432.jpg
